"","DBN","school_name","year","tot_enrollment","num_female","num_male","Number_Asian","Number_Black","Number_Hispanic","Number_Categories_Unrepresented","Number_White","Num_Students_With_Disabilities","Num_English_Lang_Learners","Num_LowIncome","Borough","grades","gym_square_footage","gym_room_function","shared","location","has_other_purpose","number_gyms","prop_female","econ_as_num","UnderrepresentedProportion","Prop_LowIncome"
"6072","75K373","P.S. 373 - Brooklyn Transition Center","2016-17",382,113,269,5,214,139,4,20,380,95,229,"Brooklyn","High school",6723,"OUTDOOR YARD","N","Outside","N",13,0.295811518324607,71,0.934554973821989,0.599476439790576
"6073","75K373","P.S. 373 - Brooklyn Transition Center","2016-17",382,113,269,5,214,139,4,20,380,95,229,"Brooklyn","High school",638,"WEIGHT ROOM","Y","Inside","N",13,0.295811518324607,71,0.934554973821989,0.599476439790576
"6074","75K373","P.S. 373 - Brooklyn Transition Center","2016-17",382,113,269,5,214,139,4,20,380,95,229,"Brooklyn","High school",1672,"MULTI-PURPOSE ROOM","Y","Inside","Y",13,0.295811518324607,71,0.934554973821989,0.599476439790576
"6075","75K373","P.S. 373 - Brooklyn Transition Center","2016-17",382,113,269,5,214,139,4,20,380,95,229,"Brooklyn","High school",320,"AUXILIARY EXERCISE ROOM","Y","Inside","N",13,0.295811518324607,71,0.934554973821989,0.599476439790576
"6076","75K373","P.S. 373 - Brooklyn Transition Center","2016-17",382,113,269,5,214,139,4,20,380,95,229,"Brooklyn","High school",380,"WEIGHT ROOM","Y","Inside","N",13,0.295811518324607,71,0.934554973821989,0.599476439790576
"6077","75K373","P.S. 373 - Brooklyn Transition Center","2016-17",382,113,269,5,214,139,4,20,380,95,229,"Brooklyn","High school",9116,"GYM","Y","Inside","N",13,0.295811518324607,71,0.934554973821989,0.599476439790576
"6078","75K373","P.S. 373 - Brooklyn Transition Center","2016-17",382,113,269,5,214,139,4,20,380,95,229,"Brooklyn","High school",988,"MULTI-PURPOSE ROOM","Y","Inside","Y",13,0.295811518324607,71,0.934554973821989,0.599476439790576
"6079","75K373","P.S. 373 - Brooklyn Transition Center","2016-17",382,113,269,5,214,139,4,20,380,95,229,"Brooklyn","High school",1311,"AUXILIARY EXERCISE ROOM","Y","Inside","N",13,0.295811518324607,71,0.934554973821989,0.599476439790576
"6080","75K373","P.S. 373 - Brooklyn Transition Center","2016-17",382,113,269,5,214,139,4,20,380,95,229,"Brooklyn","High school",957,"AUXILIARY EXERCISE ROOM","Y","Inside","N",13,0.295811518324607,71,0.934554973821989,0.599476439790576
"6081","75K373","P.S. 373 - Brooklyn Transition Center","2016-17",382,113,269,5,214,139,4,20,380,95,229,"Brooklyn","High school",3818,"GYM","Y","Inside","N",13,0.295811518324607,71,0.934554973821989,0.599476439790576
"6082","75K373","P.S. 373 - Brooklyn Transition Center","2016-17",382,113,269,5,214,139,4,20,380,95,229,"Brooklyn","High school",7455,"GYM","Y","Inside","Y",13,0.295811518324607,71,0.934554973821989,0.599476439790576
"6083","75K396","P.S. K396","2016-17",320,103,217,15,166,62,42,35,319,75,235,"Brooklyn","K-8",2940,"GYM","Y","Inside","N",8,0.321875,78.3,0.84375,0.734375
"6084","75K396","P.S. K396","2016-17",320,103,217,15,166,62,42,35,319,75,235,"Brooklyn","K-8",616,"MULTI-PURPOSE ROOM","Y","Inside","Y",8,0.321875,78.3,0.84375,0.734375
"6085","75K396","P.S. K396","2016-17",320,103,217,15,166,62,42,35,319,75,235,"Brooklyn","K-8",39204,"OUTDOOR YARD","Y","Outside","N",8,0.321875,78.3,0.84375,0.734375
"6086","75K396","P.S. K396","2016-17",320,103,217,15,166,62,42,35,319,75,235,"Brooklyn","K-8",3850,"GYM","Y","Inside","N",8,0.321875,78.3,0.84375,0.734375
"6087","75K396","P.S. K396","2016-17",320,103,217,15,166,62,42,35,319,75,235,"Brooklyn","K-8",7112,"OUTDOOR YARD","Y","Outside","N",8,0.321875,78.3,0.84375,0.734375
"6088","75K396","P.S. K396","2016-17",320,103,217,15,166,62,42,35,319,75,235,"Brooklyn","K-8",7236,"GYM","Y","Inside","Y",8,0.321875,78.3,0.84375,0.734375
"6089","75K396","P.S. K396","2016-17",320,103,217,15,166,62,42,35,319,75,235,"Brooklyn","K-8",16603,"OUTDOOR YARD","Y","Outside","N",8,0.321875,78.3,0.84375,0.734375
"6090","75K396","P.S. K396","2016-17",320,103,217,15,166,62,42,35,319,75,235,"Brooklyn","K-8",1378,"ADAPTIVE PHYSICAL EDUCATION","Y","Inside","N",8,0.321875,78.3,0.84375,0.734375
"6091","75K721","P.S. K721 - Brooklyn Occupational Training Center","2016-17",509,201,308,61,219,116,0,113,509,157,274,"Brooklyn","High school",1470,"DANCE ROOM","Y","Inside","N",10,0.394891944990177,64,0.658153241650295,0.538310412573674
"6092","75K721","P.S. K721 - Brooklyn Occupational Training Center","2016-17",509,201,308,61,219,116,0,113,509,157,274,"Brooklyn","High school",2146,"WEIGHT ROOM","Y","Inside","N",10,0.394891944990177,64,0.658153241650295,0.538310412573674
"6093","75K721","P.S. K721 - Brooklyn Occupational Training Center","2016-17",509,201,308,61,219,116,0,113,509,157,274,"Brooklyn","High school",1395,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",10,0.394891944990177,64,0.658153241650295,0.538310412573674
"6094","75K721","P.S. K721 - Brooklyn Occupational Training Center","2016-17",509,201,308,61,219,116,0,113,509,157,274,"Brooklyn","High school",961,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",10,0.394891944990177,64,0.658153241650295,0.538310412573674
"6095","75K721","P.S. K721 - Brooklyn Occupational Training Center","2016-17",509,201,308,61,219,116,0,113,509,157,274,"Brooklyn","High school",5000,"GYM","Y","Inside","N",10,0.394891944990177,64,0.658153241650295,0.538310412573674
"6096","75K721","P.S. K721 - Brooklyn Occupational Training Center","2016-17",509,201,308,61,219,116,0,113,509,157,274,"Brooklyn","High school",9801,"GYM","Y","Inside","N",10,0.394891944990177,64,0.658153241650295,0.538310412573674
"6097","75K721","P.S. K721 - Brooklyn Occupational Training Center","2016-17",509,201,308,61,219,116,0,113,509,157,274,"Brooklyn","High school",988,"MULTI-PURPOSE ROOM","Y","Inside","Y",10,0.394891944990177,64,0.658153241650295,0.538310412573674
"6098","75K721","P.S. K721 - Brooklyn Occupational Training Center","2016-17",509,201,308,61,219,116,0,113,509,157,274,"Brooklyn","High school",2537,"GYM","N","Inside","N",10,0.394891944990177,64,0.658153241650295,0.538310412573674
"6099","75K721","P.S. K721 - Brooklyn Occupational Training Center","2016-17",509,201,308,61,219,116,0,113,509,157,274,"Brooklyn","High school",42294,"OUTDOOR YARD","N","Outside","N",10,0.394891944990177,64,0.658153241650295,0.538310412573674
"6100","75K721","P.S. K721 - Brooklyn Occupational Training Center","2016-17",509,201,308,61,219,116,0,113,509,157,274,"Brooklyn","High school",210000,"ATHLETIC FIELD","Y","Outside","N",10,0.394891944990177,64,0.658153241650295,0.538310412573674
"6101","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",3528,"GYM","N","Inside","N",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6102","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",14514,"OUTDOOR YARD","N","Outside","N",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6103","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",540,"WEIGHT ROOM","N","Inside","N",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6104","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",1581,"WEIGHT ROOM","Y","Inside","N",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6105","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",1089,"MULTI-PURPOSE ROOM","Y","Inside","Y",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6106","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",720,"AUXILIARY EXERCISE ROOM","Y","Inside","N",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6107","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",312,"MULTI-PURPOSE ROOM","Y","Inside","Y",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6108","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",14352,"GYM","Y","Inside","N",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6109","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",1120,"WEIGHT ROOM","Y","Inside","N",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6110","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",7854,"GYM","Y","Inside","N",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6111","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",1638,"DANCE ROOM","Y","Inside","N",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6112","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",1540,"WEIGHT ROOM","Y","Inside","N",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6113","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",1173,"AUXILIARY EXERCISE ROOM","Y","Inside","N",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6114","75K753","P.S. K753 - School for Career Development","2016-17",240,73,167,6,167,51,2,14,228,27,181,"Brooklyn","High school",504,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",14,0.304166666666667,75.5,0.916666666666667,0.754166666666667
"6115","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",1032,"DANCE ROOM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6116","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",528,"AUXILIARY EXERCISE ROOM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6117","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",5820,"GYM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6118","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",41376,"OUTDOOR YARD","Y","Outside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6119","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",644,"DANCE ROOM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6120","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",2891,"GYM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6121","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",225,"AUXILIARY EXERCISE ROOM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6122","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",150,"AUXILIARY EXERCISE ROOM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6123","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",54320,"OUTDOOR YARD","Y","Outside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6124","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",3689,"OUTDOOR YARD","Y","Outside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6125","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",4234,"GYM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6126","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",3306,"GYM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6127","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",60677,"OUTDOOR YARD","Y","Outside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6128","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",3850,"GYM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6129","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",65396,"OUTDOOR YARD","Y","Outside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6130","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",3564,"GYM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6131","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",3479,"GYM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6132","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",43508,"OUTDOOR YARD","Y","Outside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6133","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",621,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6134","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",2940,"GYM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6135","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",37926,"OUTDOOR YARD","Y","Outside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6136","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",2809,"OUTDOOR YARD","Y","Outside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6137","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",1470,"DANCE ROOM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6138","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",2146,"WEIGHT ROOM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6139","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",1395,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6140","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",961,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6141","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",5000,"GYM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6142","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",9801,"GYM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6143","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",660,"DANCE ROOM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6144","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",1633,"GYM","Y","Inside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6145","75K771","P.S. K771","2016-17",444,126,318,60,170,107,6,101,444,65,284,"Brooklyn","K-12 all grades",210000,"ATHLETIC FIELD","Y","Outside","N",31,0.283783783783784,70,0.637387387387387,0.63963963963964
"6146","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",5952,"GYM","Y","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6147","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",38372,"OUTDOOR YARD","Y","Outside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6148","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",1147,"DANCE ROOM","Y","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6149","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",6592,"GYM","Y","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6150","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",3618,"GYM","N","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6151","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",8260,"MULTI-PURPOSE ROOM","Y","Inside","Y",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6152","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",2432,"GYM","Y","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6153","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",2624,"DANCE ROOM","Y","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6154","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",2432,"DANCE ROOM","Y","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6155","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",6570,"GYM","Y","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6156","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",2336,"GYM","Y","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6157","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",2622,"GYM","Y","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6158","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",2688,"GYM","Y","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6159","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",5200,"GYM","Y","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6160","75K811","P.S. K811 Connie Lekas School","2016-17",349,119,230,27,185,75,13,49,344,86,236,"Brooklyn","Secondary School",4968,"GYM","Y","Inside","N",15,0.340974212034384,71.7,0.782234957020057,0.67621776504298
"6161","75M035","P.S. 035","2016-17",300,104,196,8,124,140,3,25,261,26,219,"Manhattan","K-12 all grades",4473,"GYM","N","Inside","N",8,0.346666666666667,74.7,0.89,0.73
"6162","75M035","P.S. 035","2016-17",300,104,196,8,124,140,3,25,261,26,219,"Manhattan","K-12 all grades",2200,"AUXILIARY EXERCISE ROOM","Y","Inside","N",8,0.346666666666667,74.7,0.89,0.73
"6163","75M035","P.S. 035","2016-17",300,104,196,8,124,140,3,25,261,26,219,"Manhattan","K-12 all grades",2613,"DANCE ROOM","Y","Inside","N",8,0.346666666666667,74.7,0.89,0.73
"6164","75M035","P.S. 035","2016-17",300,104,196,8,124,140,3,25,261,26,219,"Manhattan","K-12 all grades",510,"AUXILIARY EXERCISE ROOM","Y","Inside","N",8,0.346666666666667,74.7,0.89,0.73
"6165","75M035","P.S. 035","2016-17",300,104,196,8,124,140,3,25,261,26,219,"Manhattan","K-12 all grades",6324,"GYM","Y","Inside","N",8,0.346666666666667,74.7,0.89,0.73
"6166","75M035","P.S. 035","2016-17",300,104,196,8,124,140,3,25,261,26,219,"Manhattan","K-12 all grades",196,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",8,0.346666666666667,74.7,0.89,0.73
"6167","75M035","P.S. 035","2016-17",300,104,196,8,124,140,3,25,261,26,219,"Manhattan","K-12 all grades",128,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",8,0.346666666666667,74.7,0.89,0.73
"6168","75M035","P.S. 035","2016-17",300,104,196,8,124,140,3,25,261,26,219,"Manhattan","K-12 all grades",120,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",8,0.346666666666667,74.7,0.89,0.73
"6169","75M079","P.S. M079 - Horan School","2016-17",263,73,190,2,74,169,3,15,262,102,176,"Manhattan","Secondary School",338,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",3,0.277566539923954,77.1,0.935361216730038,0.669201520912547
"6170","75M079","P.S. M079 - Horan School","2016-17",263,73,190,2,74,169,3,15,262,102,176,"Manhattan","Secondary School",3944,"GYM","N","Inside","N",3,0.277566539923954,77.1,0.935361216730038,0.669201520912547
"6171","75M079","P.S. M079 - Horan School","2016-17",263,73,190,2,74,169,3,15,262,102,176,"Manhattan","Secondary School",1320,"OUTDOOR YARD","N","Outside","N",3,0.277566539923954,77.1,0.935361216730038,0.669201520912547
"6172","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",3243,"GYM","Y","Inside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6173","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",14953,"OUTDOOR YARD","Y","Outside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6174","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",728,"AUXILIARY EXERCISE ROOM","Y","Inside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6175","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",10622,"OUTDOOR YARD","Y","Outside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6176","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",3792,"MULTI-PURPOSE ROOM","Y","Inside","Y",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6177","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",792,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6178","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",621,"MULTI-PURPOSE ROOM","Y","Inside","Y",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6179","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",9720,"GYM","Y","Inside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6180","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",5040,"GYM","Y","Inside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6181","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",950,"DANCE ROOM","Y","Inside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6182","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",728,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6183","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",616,"MULTI-PURPOSE ROOM","Y","Inside","Y",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6184","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",2832,"GYM","Y","Inside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6185","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",5192,"GYM","Y","Inside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6186","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",8000,"OUTDOOR YARD","Y","Outside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6187","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",3136,"GYM","Y","Inside","Y",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6188","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",4895,"GYM","Y","Inside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6189","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",1344,"DANCE ROOM","Y","Inside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6190","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",650,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6191","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",1560,"GYM","Y","Inside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6192","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",1220,"ADAPTIVE PHYSICAL EDUCATION","Y","Inside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6193","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",5046,"GYM","Y","Inside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
"6194","75M094","P.S. M094","2016-17",402,90,312,27,119,180,8,68,402,69,265,"Manhattan","K-12 all grades",5000,"OUTDOOR YARD","Y","Outside","N",23,0.223880597014925,72.4,0.763681592039801,0.659203980099503
