Borough,Geographical  District,Admin District,ATS Code,Location Name,Grade Level,Bldg ID,Bldg Name,Ownership,Room Number,Square Feet,Room Function,Shared with other schools?,Inside v outside,Space used for any other purpose beside PE,Location 1
Bronx,10,10,10X091,P.S. 091 Bronx,Elementary,X091,P.S. 91 - BRONX,DOE Owned,309,"1,704",DANCE ROOM,N,Inside,N,
Bronx,10,10,10X091,P.S. 091 Bronx,Elementary,X091,P.S. 91 - BRONX,DOE Owned,GYM,"4,234",GYMNASIUM,N,Inside,N,
Bronx,10,10,10X091,P.S. 091 Bronx,Elementary,X091,P.S. 91 - BRONX,DOE Owned,OUTDOOR YARD 1,"20,344",OUTDOOR YARD,N,Outside,N,
Bronx,10,10,10X094,P.S. 094 Kings College School,Elementary,X094,P.S. 94 - BRONX,DOE Owned,GYM.,"4,234",GYMNASIUM,N,Inside,N,
Bronx,10,10,10X094,P.S. 094 Kings College School,Elementary,X361,P.S. 94 ANNEX - BRONX,DOE Owned,MPR,"2,336",MULTI-PURPOSE NON CLASSROOM,N,Inside,Y,
Bronx,10,10,10X095,P.S. 095 Sheila Mencher,K-8,X095,P.S. 95 - BRONX,DOE Owned,214,672,DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X095,P.S. 095 Sheila Mencher,K-8,X095,P.S. 95 - BRONX,DOE Owned,221,644,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Bronx,10,10,10X095,P.S. 095 Sheila Mencher,K-8,X095,P.S. 95 - BRONX,DOE Owned,B012,"3,588",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Bronx,10,10,10X095,P.S. 095 Sheila Mencher,K-8,X095,P.S. 95 - BRONX,DOE Owned,GYM 3FL,"3,286",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X095,P.S. 095 Sheila Mencher,K-8,X095,P.S. 95 - BRONX,DOE Owned,GYM 4FL,"3,465",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X118,J.H.S. 118 William W. Niles,Junior High-Intermediate-Middle,X118,I.S. 118 - BRONX,DOE Owned,GYMA,"4,234",GYMNASIUM,N,Inside,N,
Bronx,10,10,10X118,J.H.S. 118 William W. Niles,Junior High-Intermediate-Middle,X118,I.S. 118 - BRONX,DOE Owned,GYMB,"4,234",GYMNASIUM,N,Inside,N,
Bronx,10,10,10X118,J.H.S. 118 William W. Niles,Junior High-Intermediate-Middle,X118,I.S. 118 - BRONX,DOE Owned,OUTDOOR YARD 1,"26,532",OUTDOOR YARD,N,Outside,N,
Bronx,10,10,10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),Secondary School,X141,M.S./H.S. 141 - BRONX,DOE Owned,150,"1,081",DANCE ROOM,N,Inside,N,
Bronx,10,10,10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),Secondary School,X141,M.S./H.S. 141 - BRONX,DOE Owned,B36,"1,232",WEIGHT ROOM,N,Inside,N,
Bronx,10,10,10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),Secondary School,X141,M.S./H.S. 141 - BRONX,DOE Owned,GYM,"6,500",GYMNASIUM,N,Inside,N,
Bronx,10,10,10X159,P.S. 159 Luis Munoz Marin Biling,Elementary,X159,P.S. 159 - BRONX,Tax Levy Lease,CAF,"3,901",GYM/CAFETERIA,N,Inside,Y,
Bronx,10,10,10X205,P.S. 205 Fiorello LaGuardia,Elementary,X205,P.S. 205A (ECF) - BRONX,DOE Owned,126,"3,904",GYM/AUD/CAFETERIA,N,Inside,Y,
Bronx,10,10,10X205,P.S. 205 Fiorello LaGuardia,Elementary,X205,P.S. 205A (ECF) - BRONX,DOE Owned,131,860,MULTI-PURPOSE CLASSROOM,N,Inside,Y,
Bronx,10,10,10X205,P.S. 205 Fiorello LaGuardia,Elementary,X205,P.S. 205A (ECF) - BRONX,DOE Owned,1 FLOOR,"3,840",MULTI-PURPOSE ROOM,N,Inside,Y,
Bronx,10,10,10X205,P.S. 205 Fiorello LaGuardia,Elementary,X205,P.S. 205A (ECF) - BRONX,DOE Owned,117E,102,MULTI-PURPOSE CLASSROOM,N,Inside,Y,
Bronx,10,10,10X205,P.S. 205 Fiorello LaGuardia,Elementary,X205,P.S. 205A (ECF) - BRONX,DOE Owned,203C,147,MULTI-PURPOSE CLASSROOM,N,Inside,Y,
Bronx,10,10,10X205,P.S. 205 Fiorello LaGuardia,Elementary,X205,P.S. 205A (ECF) - BRONX,DOE Owned,217E,96,MULTI-PURPOSE CLASSROOM,N,Inside,Y,
Bronx,10,10,10X205,P.S. 205 Fiorello LaGuardia,Elementary,X864,P.S. 205B (ECF) - BRONX,DOE Owned,MULTI,"3,080",MULTI-PURPOSE ROOM,N,Inside,Y,
Bronx,10,10,10X206,I.S. 206 Ann Mersereau,Junior High-Intermediate-Middle,X206,I.S. 206B - BRONX,DOE Owned,119,"2,623",GYMNASIUM,N,Inside,N,
Bronx,10,10,10X206,I.S. 206 Ann Mersereau,Junior High-Intermediate-Middle,X206,I.S. 206B - BRONX,DOE Owned,OUTDOOR YARD 1,"6,584",OUTDOOR YARD,N,Outside,N,
Bronx,10,10,10X207,P.S. 207,Early Childhood,X819,P.S. 207 - BRONX,Tax Levy Lease,GYM,"2,952",GYMNASIUM,N,Inside,N,
Bronx,10,10,10X209,P.S. 209,Early Childhood,X209,P.S. 209 - BRONX,DOE Owned,108,750,MULTI-PURPOSE NON CLASSROOM,N,Inside,Y,
Bronx,10,10,10X209,P.S. 209,Early Childhood,X209,P.S. 209 - BRONX,DOE Owned,OUTDOOR YARD 1,"4,397",OUTDOOR YARD,N,Outside,N,
Bronx,10,10,10X213,Bronx Engineering and Technology Academy,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,220,"1,160",DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X213,Bronx Engineering and Technology Academy,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,536,"1,064",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Bronx,10,10,10X213,Bronx Engineering and Technology Academy,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,666,924,DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X213,Bronx Engineering and Technology Academy,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,836,988,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Bronx,10,10,10X213,Bronx Engineering and Technology Academy,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,130/132,"2,255",WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X213,Bronx Engineering and Technology Academy,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,GYM 1,"9,900",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X213,Bronx Engineering and Technology Academy,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,GYM 3,"4,960",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X213,Bronx Engineering and Technology Academy,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,GYM 4,"4,960",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X213,Bronx Engineering and Technology Academy,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,GYM4RM,783,WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X225,Theatre Arts Production Company School,Secondary School,X137,I.S. 391 (UDC) - BRONX,DOE Owned,450,"1,176",DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X225,Theatre Arts Production Company School,Secondary School,X137,I.S. 391 (UDC) - BRONX,DOE Owned,GYM.,"5,400",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X225,Theatre Arts Production Company School,Secondary School,X137,I.S. 391 (UDC) - BRONX,DOE Owned,OUTDOOR YARD 1,"3,072",OUTDOOR YARD,Y,Outside,N,
Bronx,10,10,10X225,Theatre Arts Production Company School,Secondary School,X137,I.S. 391 (UDC) - BRONX,DOE Owned,OUTDOOR YARD 2,"11,575",OUTDOOR YARD,Y,Outside,N,
Bronx,10,10,10X225,Theatre Arts Production Company School,Secondary School,X137,I.S. 391 (UDC) - BRONX,DOE Owned,OUTDOOR YARD 3,"4,321",OUTDOOR YARD,Y,Outside,N,
Bronx,10,10,10X225,Theatre Arts Production Company School,Secondary School,X137,I.S. 391 (UDC) - BRONX,DOE Owned,OUTDOOR YARD 4,"6,026",OUTDOOR YARD,Y,Outside,N,
Bronx,10,10,10X225,Theatre Arts Production Company School,Secondary School,X137,I.S. 391 (UDC) - BRONX,DOE Owned,OUTDOOR YARD 5,"5,717",OUTDOOR YARD,Y,Outside,N,
Bronx,10,10,10X226,P.S. 226,Elementary,X826,P.S. 226 MINISCHOOL - BRONX,DOE Owned,105,483,MULTI-PURPOSE CLASSROOM,N,Inside,Y,
Bronx,10,10,10X226,P.S. 226,Elementary,X826,P.S. 226 MINISCHOOL - BRONX,DOE Owned,OUTDOOR YARD 1,"6,303",OUTDOOR YARD,N,Outside,N,
Bronx,10,10,10X226,P.S. 226,Elementary,X827,P.S. 226 (VAN CARPENTER) - X,DOE Owned,MULTI,"2,014",MULTI-PURPOSE ROOM,N,Inside,Y,
Bronx,10,10,10X226,P.S. 226,Elementary,X827,P.S. 226 (VAN CARPENTER) - X,DOE Owned,OUTDOOR YARD 1,"7,495",OUTDOOR YARD,N,Outside,N,
Bronx,10,10,10X228,Jonas Bronck Academy,Junior High-Intermediate-Middle,X283,JONAS BRONCK ACADEMY - BRONX,Tax Levy Lease,407,400,MULTI-PURPOSE CLASSROOM,N,Inside,Y,
Bronx,10,10,10X228,Jonas Bronck Academy,Junior High-Intermediate-Middle,X283,JONAS BRONCK ACADEMY - BRONX,Tax Levy Lease,420,"1,680",MULTI-PURPOSE ROOM,N,Inside,Y,
Bronx,10,10,10X237,"The Marie Curie School for Medicine, Nursing, and Health Professions",High school,X143,I.S. 143 - BRONX,DOE Owned,419,"1,140",DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X237,"The Marie Curie School for Medicine, Nursing, and Health Professions",High school,X143,I.S. 143 - BRONX,DOE Owned,GYM,"6,500",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X243,West Bronx Academy for the Future,Secondary School,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS - X,DOE Owned,371,989,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Bronx,10,10,10X243,West Bronx Academy for the Future,Secondary School,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS - X,DOE Owned,227B,"1,320",MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Bronx,10,10,10X243,West Bronx Academy for the Future,Secondary School,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS - X,DOE Owned,BM1,"6,588",SWIMMING POOL,Y,Inside,N,
Bronx,10,10,10X243,West Bronx Academy for the Future,Secondary School,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS - X,DOE Owned,BM2,"6,696",SWIMMING POOL,Y,Inside,N,
Bronx,10,10,10X243,West Bronx Academy for the Future,Secondary School,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS - X,DOE Owned,G1,"7,884",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X243,West Bronx Academy for the Future,Secondary School,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS - X,DOE Owned,G2,"2,414",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X243,West Bronx Academy for the Future,Secondary School,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS - X,DOE Owned,G3,"6,372",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X243,West Bronx Academy for the Future,Secondary School,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS - X,DOE Owned,G4,"2,414",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X244,The New School for Leadership and Journalism,Junior High-Intermediate-Middle,X143,I.S. 143 - BRONX,DOE Owned,419,"1,140",DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X244,The New School for Leadership and Journalism,Junior High-Intermediate-Middle,X143,I.S. 143 - BRONX,DOE Owned,GYM,"6,500",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X246,P.S. 246 Poe Center,Elementary,X843,P.S. 246 (POE CENTER) - BRONX,DOE Owned,B9,216,AUXILIARY EXERCISE ROOM,N,Inside,N,
Bronx,10,10,10X246,P.S. 246 Poe Center,Elementary,X843,P.S. 246 (POE CENTER) - BRONX,DOE Owned,OUTDOOR YARD 1,"25,544",OUTDOOR YARD,N,Outside,N,
Bronx,10,10,10X246,P.S. 246 Poe Center,Elementary,-,LEHMAN COLLEGE,Private,-,-,LEHMAN COLLEGE,Y,Inside,N,
Bronx,10,10,10X254,I.S. 254,Junior High-Intermediate-Middle,X254,I.S. 254 - BRONX,DOE Owned,226,"5,329",GYMNASIUM,N,Inside,N,
Bronx,10,10,10X254,I.S. 254,Junior High-Intermediate-Middle,X254,I.S. 254 - BRONX,DOE Owned,OUTDOOR YARD 1,"9,614",OUTDOOR YARD,N,Outside,N,
Bronx,10,10,10X264,Bronx Academy for Software Engineering (BASE),High school,X660,GRACE H. DODGE VOC HS - X,DOE Owned,407,"1,482",AUXILIARY EXERCISE ROOM,Y,Inside,N,
Bronx,10,10,10X264,Bronx Academy for Software Engineering (BASE),High school,X660,GRACE H. DODGE VOC HS - X,DOE Owned,409,"1,368",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X264,Bronx Academy for Software Engineering (BASE),High school,X660,GRACE H. DODGE VOC HS - X,DOE Owned,GYM,"7,150",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X268,Kingsbridge International High School,High school,X430,WALTON HS - X,DOE Owned,B01,"1,100",WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X268,Kingsbridge International High School,High school,X430,WALTON HS - X,DOE Owned,B53,"1,904",WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X268,Kingsbridge International High School,High school,X430,WALTON HS - X,DOE Owned,B89,"1,334",DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X268,Kingsbridge International High School,High school,X430,WALTON HS - X,DOE Owned,GYM1,"7,930",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X268,Kingsbridge International High School,High school,X430,WALTON HS - X,DOE Owned,GYM2,"3,315",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X268,Kingsbridge International High School,High school,X430,WALTON HS - X,DOE Owned,GYM3,"4,623",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X268,Kingsbridge International High School,High school,X430,WALTON HS - X,DOE Owned,POOL,"5,428",SWIMMING POOL,Y,Inside,N,
Bronx,10,10,10X279,"P.S. 279 Captain Manuel Rivera, Jr.",K-8,X279,P.S. 279 - BRONX,DOE Owned,217,"2,752",GYMNASIUM,N,Inside,N,
Bronx,10,10,10X279,"P.S. 279 Captain Manuel Rivera, Jr.",K-8,X279,P.S. 279 - BRONX,DOE Owned,OUTDOOR YARD 1,"26,368",OUTDOOR YARD,N,Outside,N,
Bronx,10,10,10X280,P.S./M.S. 280 Mosholu Parkway,K-8,X080,I.S. 80/P.S. 280 - BRONX,DOE Owned,114,864,DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X280,P.S./M.S. 280 Mosholu Parkway,K-8,X080,I.S. 80/P.S. 280 - BRONX,DOE Owned,319,"4,081",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X280,P.S./M.S. 280 Mosholu Parkway,K-8,X080,I.S. 80/P.S. 280 - BRONX,DOE Owned,532,"2,968",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X280,P.S./M.S. 280 Mosholu Parkway,K-8,X080,I.S. 80/P.S. 280 - BRONX,DOE Owned,407B,456,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Bronx,10,10,10X280,P.S./M.S. 280 Mosholu Parkway,K-8,X080,I.S. 80/P.S. 280 - BRONX,DOE Owned,OUTDOOR YARD 1,"58,490",OUTDOOR YARD,Y,Outside,N,
Bronx,10,10,10X284,Bronx School of Law and Finance,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,220,"1,160",DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X284,Bronx School of Law and Finance,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,536,"1,064",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Bronx,10,10,10X284,Bronx School of Law and Finance,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,666,924,DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X284,Bronx School of Law and Finance,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,836,988,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Bronx,10,10,10X284,Bronx School of Law and Finance,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,130/132,"2,255",WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X284,Bronx School of Law and Finance,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,GYM 1,"9,900",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X284,Bronx School of Law and Finance,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,GYM 3,"4,960",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X284,Bronx School of Law and Finance,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,GYM 4,"4,960",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X284,Bronx School of Law and Finance,High school,X475,JOHN F. KENNEDY HS - X,DOE Owned,GYM4RM,783,WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X291,P.S. 291,Elementary,X015,P.S. 15 - BRONX,DOE Owned,131,616,AUXILIARY EXERCISE ROOM,Y,Inside,N,
Bronx,10,10,10X291,P.S. 291,Elementary,X015,P.S. 15 - BRONX,DOE Owned,239,"2,820",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X291,P.S. 291,Elementary,X015,P.S. 15 - BRONX,DOE Owned,OUTDOOR YARD 1,"31,042",OUTDOOR YARD,Y,Outside,N,
Bronx,10,10,10X291,P.S. 291,Elementary,X015,P.S. 15 - BRONX,DOE Owned,OUTDOOR YARD 2,"28,142",OUTDOOR YARD,Y,Outside,N,
Bronx,10,10,10X306,P.S. 306,Elementary,X306,P.S. 306 - BRONX,DOE Owned,159,"1,073",DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X306,P.S. 306,Elementary,X306,P.S. 306 - BRONX,DOE Owned,GYM,"5,400",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X306,P.S. 306,Elementary,X306,P.S. 306 - BRONX,DOE Owned,OUTDOOR YARD 1,"52,189",OUTDOOR YARD,Y,Outside,N,
Bronx,10,10,10X307,Luisa Pineiro Fuentes School of Science and Discovery,Elementary,X886,P.S. 86 ANNEX - BRONX,Tax Levy Lease,301,684,MULTI-PURPOSE CLASSROOM,N,Inside,Y,
Bronx,10,10,10X307,Luisa Pineiro Fuentes School of Science and Discovery,Elementary,X886,P.S. 86 ANNEX - BRONX,Tax Levy Lease,GYM,"2,820",GYMNASIUM,N,Inside,N,
Bronx,10,10,10X307,Luisa Pineiro Fuentes School of Science and Discovery,Elementary,X886,P.S. 86 ANNEX - BRONX,Tax Levy Lease,OUTDOOR YARD 1,"1,065",OUTDOOR YARD,N,Outside,N,
Bronx,10,10,10X308,Bronx Dance Academy School,Junior High-Intermediate-Middle,X852,BRONX DANCE ACADEMY - BRONX,Tax Levy Lease,114/115,"2,052",DANCE ROOM,N,Inside,N,
Bronx,10,10,10X310,P.S. 310 Marble Hill,Elementary,X122,P.S. 310 - BRONX,DOE Owned,B35,"3,942",GYMNASIUM,N,Inside,N,
Bronx,10,10,10X310,P.S. 310 Marble Hill,Elementary,X122,P.S. 310 - BRONX,DOE Owned,OUTDOOR YARD 1,"15,742",OUTDOOR YARD,N,Outside,N,
Bronx,10,10,10X315,P.S. 315 Lab School,K-8,-,LEHMAN COLLEGE,Private,-,-,LEHMAN COLLEGE,Y,Inside,N,
Bronx,10,10,10X319,Providing Urban Learners Success In Education High School,High school,X211,P.U.L.S.E. HS - BRONX,Tax Levy Lease,CAFE,"5,025",MULTI-PURPOSE ROOM,N,Inside,Y,
Bronx,10,10,10X331,The Bronx School of Young Leaders,Junior High-Intermediate-Middle,X306,P.S. 306 - BRONX,DOE Owned,159,"1,073",DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X331,The Bronx School of Young Leaders,Junior High-Intermediate-Middle,X306,P.S. 306 - BRONX,DOE Owned,GYM,"5,400",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X331,The Bronx School of Young Leaders,Junior High-Intermediate-Middle,X306,P.S. 306 - BRONX,DOE Owned,OUTDOOR YARD 1,"52,189",OUTDOOR YARD,Y,Outside,N,
Bronx,10,10,10X340,P.S. 340,Elementary,X340,P.S. 340 - BRONX,DOE Owned,122/125,"4,970",GYM/CAFETERIA,N,Inside,Y,
Bronx,10,10,10X340,P.S. 340,Elementary,X340,P.S. 340 - BRONX,DOE Owned,122A,156,ADAPTIVE PHYSICAL EDUCATION,N,Inside,N,
Bronx,10,10,10X340,P.S. 340,Elementary,-,LEHMAN COLLEGE,Private,-,-,LEHMAN COLLEGE,Y,Inside,N,
Bronx,10,10,10X342,International School for Liberal Arts,Secondary School,X430,WALTON HS - X,DOE Owned,B01,"1,100",WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X342,International School for Liberal Arts,Secondary School,X430,WALTON HS - X,DOE Owned,B53,"1,904",WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X342,International School for Liberal Arts,Secondary School,X430,WALTON HS - X,DOE Owned,B89,"1,334",DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X342,International School for Liberal Arts,Secondary School,X430,WALTON HS - X,DOE Owned,GYM1,"7,930",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X342,International School for Liberal Arts,Secondary School,X430,WALTON HS - X,DOE Owned,GYM2,"3,315",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X342,International School for Liberal Arts,Secondary School,X430,WALTON HS - X,DOE Owned,GYM3,"4,623",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X342,International School for Liberal Arts,Secondary School,X430,WALTON HS - X,DOE Owned,POOL,"5,428",SWIMMING POOL,Y,Inside,N,
Bronx,10,10,10X344,Ampark Neighborhood,Elementary,X095,P.S. 95 - BRONX,DOE Owned,214,672,DANCE ROOM,Y,Inside,N,
Bronx,10,10,10X344,Ampark Neighborhood,Elementary,X095,P.S. 95 - BRONX,DOE Owned,221,644,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Bronx,10,10,10X344,Ampark Neighborhood,Elementary,X095,P.S. 95 - BRONX,DOE Owned,B012,"3,588",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Bronx,10,10,10X344,Ampark Neighborhood,Elementary,X095,P.S. 95 - BRONX,DOE Owned,GYM 3FL,"3,286",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X344,Ampark Neighborhood,Elementary,X095,P.S. 95 - BRONX,DOE Owned,GYM 4FL,"3,465",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X351,Bronx Collaborative High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,B17,"1,219",MULTI-PURPOSE ROOM,Y,Inside,Y,
Bronx,10,10,10X351,Bronx Collaborative High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,B2,880,GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X351,Bronx Collaborative High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,C2,760,WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X351,Bronx Collaborative High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,G21,345,WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X351,Bronx Collaborative High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,G22,"1,058",WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X351,Bronx Collaborative High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,G27A,"1,000",AUXILIARY EXERCISE ROOM,Y,Inside,N,
Bronx,10,10,10X351,Bronx Collaborative High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,G29,"1,800",AUXILIARY EXERCISE ROOM,Y,Inside,N,
Bronx,10,10,10X351,Bronx Collaborative High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,GYM #1,"5,568",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X351,Bronx Collaborative High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,GYM #2,"4,416",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X351,Bronx Collaborative High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,GYM #3,"10,048",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X351,Bronx Collaborative High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,POOL,"7,344",SWIMMING POOL,Y,Inside,N,
Bronx,10,10,10X351,Bronx Collaborative High School,High school,X441,CLINTON AF - BRONX,DOE Owned,ATHLETIC FIELD,"274,000",ATHLETIC FIELD,Y,Outside,N,
Bronx,10,10,10X353,World View High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,B17,"1,219",MULTI-PURPOSE ROOM,Y,Inside,Y,
Bronx,10,10,10X353,World View High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,B2,880,GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X353,World View High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,C2,760,WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X353,World View High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,G21,345,WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X353,World View High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,G22,"1,058",WEIGHT ROOM,Y,Inside,N,
Bronx,10,10,10X353,World View High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,G27A,"1,000",AUXILIARY EXERCISE ROOM,Y,Inside,N,
Bronx,10,10,10X353,World View High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,G29,"1,800",AUXILIARY EXERCISE ROOM,Y,Inside,N,
Bronx,10,10,10X353,World View High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,GYM #1,"5,568",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X353,World View High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,GYM #2,"4,416",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X353,World View High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,GYM #3,"10,048",GYMNASIUM,Y,Inside,N,
Bronx,10,10,10X353,World View High School,High school,X440,DEWITT CLINTON HS - X,DOE Owned,POOL,"7,344",SWIMMING POOL,Y,Inside,N,
Bronx,10,10,10X353,World View High School,High school,X441,CLINTON AF - BRONX,DOE Owned,ATHLETIC FIELD,"274,000",ATHLETIC FIELD,Y,Outside,N,
Bronx,10,10,10X360,P.S. 360,Elementary,X360,P.S. 360 - BRONX,DOE Owned,219,"1,584",GYMNASIUM,N,Inside,N,
Bronx,10,10,10X360,P.S. 360,Elementary,X360,P.S. 360 - BRONX,DOE Owned,OUTDOOR YARD 1,"67,000",OUTDOOR YARD,N,Outside,N,
Bronx,10,10,10X363,Academy For Personal Leadership And Excellence,Junior High-Intermediate-Middle,X115,I.S. 399 (OLD X HS/115) - BRONX,DOE Owned,220,960,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Bronx,10,10,10X363,Academy For Personal Leadership And Excellence,Junior High-Intermediate-Middle,X115,I.S. 399 (OLD X HS/115) - BRONX,DOE Owned,507,"1,749",DANCE ROOM,Y,Inside,N,
